playerID,birthCountry,birthState,playertype,lat,lon,birthCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO
humphjo01,CAN,Canada,AllStar,56.130366,-106.346771,North Gower,John,Humphries,John Henry,185,72,L,L,1883-07-07,1884-10-13,humpj102,humphjo01,29,107,5,12,1,0,0,4,0,0,1,22
huntebi01,CAN,Canada,AllStar,56.130366,-106.346771,St. Thomas,Bill,Hunter,William F.,160,67,R,,1884-05-02,1884-05-09,huntb102,huntebi01,2,7,1,1,0,0,0,0,0,0,0,0
hurtaed01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Barquisimeto,Edwin,Hurtado,Edwin Amilgar,215,75,R,R,5/22/1995,7/30/1997,hurte001,hurtaed01,14,0,0,0,0,0,0,0,0,0,0,0
huttoma01,Australia,Australia,AllStar,-25.274398,133.775136,South Adelaide,Mark,Hutton,Mark Steven,240,78,R,R,7/23/1993,5/21/1998,huttm001,huttoma01,7,0,0,0,0,0,0,0,0,0,0,0
ibarred01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Valencia,Edgar,Ibarra,Edgar Alexander,190,72,L,L,6/2/2015,6/5/2015,ibare001,ibarred01,2,0,0,0,0,0,0,0,0,0,0,0
igarary01,Japan,Japan,AllStar,36.204824,138.252924,Tokyo,Ryota,Igarashi,Ryota,200,71,R,R,4/8/2010,8/12/2012,igarr001,igarary01,34,0,0,0,0,0,0,0,0,0,0,0
igawake01,Japan,Japan,AllStar,36.204824,138.252924,Higashi Ibaraki-gun,Kei,Igawa,Kei,210,73,L,L,4/7/2007,6/27/2008,igawk001,igawake01,14,0,0,0,0,0,0,0,0,0,1,0
iglesjo01,Cuba,Cuba,AllStar,21.521757,-77.781167,La Habana,Jose,Iglesias,Jose Antonio,185,71,R,R,5/8/2011,9/3/2015,iglej001,iglesjo01,10,6,3,2,0,0,0,0,0,0,0,2
iglesra01,Cuba,Cuba,AllStar,21.521757,-77.781167,Isla de la Juventud,Raisel,Iglesias,Raisel,185,74,R,R,4/12/2015,9/13/2015,igler001,iglesra01,18,30,0,2,0,1,0,1,0,0,0,13
iguchta01,Japan,Japan,AllStar,36.204824,138.252924,Tanashi,Tadahito,Iguchi,Tadahito,185,70,R,R,4/4/2005,9/28/2008,iguct001,iguchta01,135,511,74,142,25,6,15,71,15,5,47,114
inciaen01,Venezuela,Venezuela,HallofFame,6.42375,-66.58973,Maracaibo,Ender,Inciarte,Ender David,185,70,L,L,5/2/2014,9/29/2015,incie001,inciaen01,118,418,54,116,18,2,4,27,19,3,25,53
infanal01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Barquisimeto,Alexis,Infante,Fermin Alexis,175,70,R,R,9/27/1987,7/15/1990,infaa001,infanal01,1,0,0,0,0,0,0,0,0,0,0,0
infangr01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Caracas,Greg,Infante,Gregory Alexander,215,74,R,R,9/7/2010,10/1/2010,infag001,infangr01,5,0,0,0,0,0,0,0,0,0,0,0
infanom01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Puerto La Cruz,Omar,Infante,Omar Rafael,195,71,R,R,9/7/2002,9/18/2015,infao001,infanom01,18,72,4,24,3,0,1,6,0,1,3,10
irabuhi01,Japan,Japan,AllStar,36.204824,138.252924,Hyogo,Hideki,Irabu,Hideki,240,76,R,R,7/10/1997,7/12/2002,irabh001,irabuhi01,13,1,0,0,0,0,0,0,0,0,0,0
iribahe01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Barquisimeto,Hernan,Iribarren,Hernan Alcides,195,73,L,R,4/12/2008,8/24/2009,iribh001,iribahe01,12,14,1,2,1,0,0,1,0,0,1,3
irwinar01,CAN,Canada,AllStar,56.130366,-106.346771,Toronto,Arthur,Irwin,Arthur Albert,158,68,L,R,1880-05-01,1894-06-22,irwia101,irwinar01,85,352,53,91,19,4,1,35,0,0,11,27
irwinjo01,CAN,Canada,AllStar,56.130366,-106.346771,Toronto,John,Irwin,John,168,70,L,R,1882-05-31,1896-08-08,irwij101,irwinjo01,1,4,0,0,0,0,0,0,0,0,0,2
ishiika01,Japan,Japan,AllStar,36.204824,138.252924,Chiba,Kazuhisa,Ishii,Kazuhisa,215,72,L,L,4/6/2002,9/28/2005,ishik001,ishiika01,28,50,1,5,0,0,0,2,0,0,2,21
iwakuhi01,Japan,Japan,AllStar,36.204824,138.252924,Higashi Yamato,Hisashi,Iwakuma,Hisashi,210,75,R,R,4/20/2012,10/2/2015,iwakh001,iwakuhi01,30,0,0,0,0,0,0,0,0,0,0,0
iwamuak01,Japan,Japan,AllStar,36.204824,138.252924,Uwajima,Akinori,Iwamura,Akinori,200,69,L,R,4/2/2007,9/26/2010,iwama001,iwamuak01,123,491,82,140,21,10,7,34,12,8,58,114
izquiha01,Cuba,Cuba,AllStar,21.521757,-77.781167,Matanzas,Hank,Izquierdo,Enrique Roberto,175,71,R,R,8/9/1967,9/27/1967,izquh101,izquiha01,16,26,4,7,2,0,0,2,0,0,1,2
izquiha02,Cuba,Cuba,AllStar,21.521757,-77.781167,La Habana,Hansel,Izquierdo,Hansel,205,74,R,R,4/21/2002,6/24/2002,izquh001,izquiha02,20,2,0,0,0,0,0,0,0,0,0,0
izturce01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Barquisimeto,Cesar,Izturis,Cesar David,180,69,B,R,6/23/2001,9/29/2013,iztuc001,izturce01,46,134,19,36,6,2,2,9,8,1,2,15
izturma01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Barquisimeto,Maicer,Izturis,Maicer,185,68,B,R,8/27/2004,4/13/2014,iztum001,izturma01,32,107,10,22,5,2,1,4,4,0,10,20
jacksed01,Germany,Germany,AllStar,51.165691,10.451526,Neu-Ulm,Edwin,Jackson,Edwin,210,75,R,R,9/9/2003,10/4/2015,jacke001,jacksed01,4,6,0,0,0,0,0,0,0,0,1,2
jackssa01,United Kingdom,United Kingdom,AllStar,55.378051,-3.435973,Ripon,Sam,Jackson,Samuel,160,65,R,R,1871-05-09,1872-05-07,jacks101,jackssa01,16,76,17,17,5,3,0,11,0,1,1,4
jaimeju01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Cristobal,Juan,Jaime,Juan Jose,250,74,R,R,6/20/2014,4/12/2015,jaimj001,jaimeju01,16,0,0,0,0,0,0,0,0,0,0,0
janseke01,Curacao,Curacao,AllStar,#N/A,#N/A,Willemstad,Kenley,Jansen,Kenley Geronimo,265,77,B,R,7/24/2010,10/3/2015,jansk001,janseke01,26,1,1,1,0,0,0,0,0,0,1,0
javieal01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Pedro de Macoris,Al,Javier,Ignacio Alfred,170,71,R,R,9/9/1976,10/1/1976,javia101,javieal01,8,24,1,5,0,0,0,0,0,0,2,5
javieju01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Francisco de Macoris,Julian,Javier,Manuel Julian,175,73,R,R,5/28/1960,10/1/1972,javij101,javieju01,119,451,55,107,19,8,4,21,19,4,21,72
javiest01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Francisco de Macoris,Stan,Javier,Stanley Julian Antonio,185,72,B,R,4/15/1984,10/6/2001,javis001,javiest01,7,7,1,1,0,0,0,0,0,0,0,1
jeando01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Pedro de Macoris,Domingo,Jean,Domingo,175,74,R,R,8/8/1993,10/3/1993,jeand001,jeando01,10,0,0,0,0,0,0,0,0,0,0,0
jeltzst01,France,France,AllStar,46.227638,2.213749,Paris,Steve,Jeltz,Larry Steven,180,71,B,R,7/17/1983,10/3/1990,jelts001,jeltzst01,13,8,0,1,0,1,0,1,0,0,1,2
jenkife01,CAN,Canada,HallofFame,56.130366,-106.346771,Chatham,Fergie,Jenkins,Ferguson Arthur,205,77,R,R,9/10/1965,9/26/1983,jenkf101,jenkife01,7,1,0,0,0,0,0,0,0,0,0,1
jenniro01,Singapore,Singapore,AllStar,1.352083,103.819836,Singapore,Robin,Jennings,Robin Christopher,205,74,L,L,4/18/1996,10/7/2001,jennr001,jenniro01,31,58,7,13,5,0,0,4,1,0,3,9
jimence01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Cumana,Cesar,Jimenez,Cesar Enrique,215,72,L,L,9/11/2006,10/1/2015,jimec002,jimence01,4,0,0,0,0,0,0,0,0,0,0,0
jimenda01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santo Domingo,D'Angelo,Jimenez,D'Angelo,190,72,B,R,9/15/1999,9/29/2007,jimed001,jimend'01,7,20,3,8,2,0,0,4,0,0,3,4
jimenel01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Pedro de Macoris,Elvio,Jimenez,Felix Elvio,170,69,R,R,10/4/1964,10/4/1964,jimee101,jimenel01,1,6,0,2,0,0,0,0,0,0,0,0
jimenge01,Mexico,Mexico,AllStar,23.634501,-102.552784,Santiago Ixcuintla,German,Jimenez,German,200,71,L,L,6/28/1988,10/1/1988,jimeg001,jimenge01,15,17,0,1,0,0,0,1,0,0,0,6
jimenho01,Mexico,Mexico,AllStar,23.634501,-102.552784,Mexico,Houston,Jimenez,Alfonso,144,68,R,R,6/13/1983,9/12/1988,jimeh001,jimenho01,36,86,5,15,5,1,0,9,0,1,4,11
jimenjo01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Pedro de Macoris,Jose,Jimenez,Jose,170,75,R,R,9/9/1998,7/5/2004,jimej001,jimenjo01,4,6,0,0,0,0,0,1,0,0,0,4
jimenju01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,La Torre,Juan,Jimenez,Juan Antonio,165,73,R,R,9/9/1974,9/29/1974,jimej101,jimenju01,4,0,0,0,0,0,0,0,0,0,0,0
jimenke01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Sanchez,Kelvin,Jimenez,Kelvin Rogelio,195,74,R,R,4/27/2007,9/28/2008,jimek001,jimenke01,34,2,0,0,0,0,0,0,0,0,1,2
jimenlu01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Bobare,Luis,Jimenez,Luis Antonio,280,75,L,L,9/4/2012,9/23/2012,jimel001,jimenlu01,7,17,0,1,0,0,0,0,0,0,1,4
jimenlu02,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santo Domingo,Luis,Jimenez,Luis Domingo,205,73,R,R,4/12/2013,5/6/2015,jimel002,jimenlu02,34,104,15,27,6,0,0,5,0,2,2,28
jimenma01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Pedro de Macoris,Manny,Jimenez,Manuel Emilio,185,73,L,R,4/11/1962,5/27/1969,jimem101,jimenma01,139,479,48,144,24,2,11,69,0,1,31,34
jimenub01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Nagua,Ubaldo,Jimenez,Ubaldo,210,77,R,R,9/26/2006,10/3/2015,jimeu001,jimenub01,2,3,1,1,0,0,0,0,0,0,0,1
joaquwa01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,La Vega,Waldis,Joaquin,Waldis,230,75,R,R,8/4/2009,9/24/2011,joaqw001,joaquwa01,10,0,0,0,0,0,0,0,0,0,0,0
johjike01,Japan,Japan,AllStar,36.204824,138.252924,Sasebo,Kenji,Johjima,Kenji,205,72,R,R,4/3/2006,10/3/2009,johjk001,johjike01,144,506,61,147,25,1,18,76,3,1,20,46
johnsab02,CAN,Canada,AllStar,56.130366,-106.346771,Portland,Abbie,Johnson,Ebenezer Tremayne,165,69,,,1896-09-01,1897-08-12,johna105,johnsab02,25,87,10,20,2,1,0,14,0,0,4,6
johnsmi02,CAN,Canada,AllStar,56.130366,-106.346771,Edmonton,Mike,Johnson,Michael Keith,175,74,L,R,4/6/1997,4/24/2001,johnm002,johnsmi02,14,0,0,0,0,0,0,0,0,0,0,0
johnssp01,CAN,Canada,AllStar,56.130366,-106.346771,,Spud,Johnson,James Ralph,175,69,L,L,1889-04-18,1891-08-08,johns104,johnssp01,116,459,91,130,14,10,2,79,34,0,39,47
jones03,,0,AllStar,#N/A,#N/A,,,Jones,,,,,,1885-04-30,1885-04-30,joneu103,jones03,1,4,0,1,0,0,0,0,0,0,0,0
jonesan01,Curacao,Curacao,AllStar,#N/A,#N/A,Willemstad,Andruw,Jones,Andruw Rudolf,225,73,R,R,8/15/1996,10/3/2012,jonea002,jonesan01,31,106,11,23,7,1,5,13,3,0,7,29
jonesbi02,CAN,Canada,AllStar,56.130366,-106.346771,Hartland,Bill,Jones,William Dennis,157,66,L,R,6/20/1911,6/8/1912,joneb101,jonesbi02,24,51,6,11,2,1,0,3,1,0,15,7
jonesmi01,CAN,Canada,AllStar,56.130366,-106.346771,Hamilton,Mike,Jones,Michael,168,71,L,L,1890-08-01,1890-08-12,jonem101,jonesmi01,3,9,1,4,0,0,0,2,0,0,2,0
jorgear01,Norway,Norway,AllStar,60.472024,8.468946,Modum,Arndt,Jorgens,Arndt Ludwig,160,69,R,R,4/26/1929,8/2/1939,jorga101,jorgear01,18,34,6,11,3,0,0,4,0,2,6,7
josefe01,D.R.,Dominican Republic,HallofFame,18.735693,-70.162651,Santo Domingo,Felix,Jose,Domingo Felix Andujar,190,73,B,R,9/2/1988,9/28/2003,josef001,josefe01,8,6,2,2,1,0,0,1,1,0,0,1
josepri01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Pedro de Macoris,Rick,Joseph,Ricardo Emelindo,192,73,R,R,6/18/1964,9/23/1970,joser101,josepri01,17,54,3,12,2,0,0,1,0,1,3,11
juddos01,CAN,Canada,AllStar,56.130366,-106.346771,London,Oscar,Judd,Thomas William Oscar,180,72,L,L,4/16/1941,5/11/1948,juddo101,juddos01,10,4,2,2,1,0,0,2,0,0,3,0
juliojo01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Caracas,Jorge,Julio,Jorge Dandys,190,73,R,R,4/26/2001,6/1/2009,julij001,juliojo01,18,0,0,0,0,0,0,0,0,0,0,0
jurrjja01,Curacao,Curacao,AllStar,#N/A,#N/A,Santa Maria,Jair,Jurrjens,Jair Francoise,200,73,R,R,8/15/2007,7/9/2014,jurrj001,jurrjja01,7,0,0,0,0,0,0,0,0,0,0,0
kangju01,South Korea,South Korea,AllStar,35.907757,127.766922,Gwangju,Jung Ho,Kang,Jung Ho,205,72,R,R,4/8/2015,9/17/2015,kangj001,kangju01,126,421,60,121,24,2,15,58,5,4,28,99
kashita01,Japan,Japan,AllStar,36.204824,138.252924,Yashiro,Takashi,Kashiwada,Takashi,165,71,L,L,5/1/1997,9/18/1997,kasht001,kashita01,35,1,0,0,0,0,0,0,0,0,0,1
katolja01,Germany,Germany,AllStar,51.165691,10.451526,,Jack,Katoll,John,195,71,R,R,1898-09-09,9/29/1902,katoj101,katolja01,2,4,0,0,0,0,0,0,0,0,0,0
kavan01,,0,AllStar,#N/A,#N/A,,James,Cavanagh,James,,,,,1872-09-11,1872-09-19,kavau101,kavan01,5,23,3,6,1,0,0,2,0,0,0,1
kawakke01,Japan,Japan,AllStar,36.204824,138.252924,Tokushima,Kenshin,Kawakami,Kenshin,200,71,R,R,4/11/2009,9/9/2010,kawak001,kawakke01,34,41,0,4,0,0,0,0,0,0,3,13
kawasmu01,Japan,Japan,AllStar,36.204824,138.252924,Aira-gun,Munenori,Kawasaki,Munenori,175,71,L,R,4/7/2012,10/4/2015,kawam001,kawasmu01,61,104,13,20,1,0,0,7,2,2,8,18
kelluwi01,CAN,Canada,AllStar,56.130366,-106.346771,Waterford,Win,Kellum,Winford Ansley,190,70,B,L,4/26/1901,6/16/1905,kellw102,kelluwi01,6,18,2,3,0,0,0,0,0,0,1,0
kellyro01,Panama,Panama,AllStar,8.537981,-80.782127,Panama,Roberto,Kelly,Roberto Conrado,180,74,R,R,7/29/1987,4/18/2000,kellb002,kellyro01,23,52,12,14,3,0,1,7,9,3,5,15
kentst01,Germany,Germany,AllStar,51.165691,10.451526,Frankfurt,Steven,Kent,Steven Patrick,170,71,B,L,4/4/2002,9/22/2002,kents001,kentst01,34,0,0,0,0,0,0,0,0,0,0,0
keplema01,Germany,Germany,AllStar,51.165691,10.451526,Berlin,Max,Kepler,Maximilian,205,76,L,L,9/27/2015,10/4/2015,keplm001,keplema01,3,7,0,1,0,0,0,0,0,0,0,3
kerrme01,CAN,Canada,AllStar,56.130366,-106.346771,Souris,Mel,Kerr,John Melville,155,71,L,L,9/16/1925,9/16/1925,kerrm101,kerrme01,1,0,1,0,0,0,0,0,0,0,0,0
kidama01,Japan,Japan,AllStar,36.204824,138.252924,Kokubunji,Masao,Kida,Masao,210,75,R,R,4/5/1999,8/3/2005,kidam001,kidama01,49,0,0,0,0,0,0,0,0,0,0,0
kilkemi01,CAN,Canada,AllStar,56.130366,-106.346771,Bradford,Mike,Kilkenny,Michael David,175,75,R,L,4/11/1969,5/6/1973,kilkm101,kilkemi01,39,37,1,2,0,0,0,4,0,0,2,21
kimby01,South Korea,South Korea,AllStar,35.907757,127.766922,Kwangju,Byung-Hyun,Kim,Byung-Hyun,176,71,R,R,5/29/1999,9/28/2007,kim-b001,kimby01,25,1,0,0,0,0,0,0,0,0,0,0
kimsu01,South Korea,South Korea,AllStar,35.907757,127.766922,Inchon,Sun-Woo,Kim,Sun-Woo,180,74,R,R,6/15/2001,9/17/2006,kim-s001,kimsu01,20,0,0,0,0,0,0,0,0,0,0,0
kingmha01,China,China,AllStar,35.86166,104.195397,Tientsin,Harry,Kingman,Henry Lees,165,73,L,L,7/1/1914,8/20/1914,kingh101,kingmha01,4,3,0,0,0,0,0,0,0,0,1,2
kingsge01,Aruba,Aruba,AllStar,12.52111,-69.968338,Solito,Gene,Kingsale,Eugene Humphrey,190,75,B,R,9/3/1996,6/8/2003,kingg001,kingsge01,3,0,0,0,0,0,0,0,0,0,0,0
klassda01,CAN,Canada,AllStar,56.130366,-106.346771,Leamington,Danny,Klassen,Daniel Victor,175,72,R,R,7/4/1998,9/25/2003,klasd001,klassda01,29,108,12,21,2,1,3,8,1,1,9,33
klozana01,Poland,Poland,AllStar,51.919438,19.145136,,Nap,Kloza,John Clarence,180,71,R,R,8/16/1931,6/26/1932,klozn101,klozana01,3,7,1,1,0,0,0,0,0,0,1,4
knighjo01,CAN,Canada,HallofFame,56.130366,-106.346771,Port Stanley,Joe,Knight,Jonah William,185,71,L,L,1884-05-16,1890-10-03,knigj101,knighjo01,6,24,2,6,3,0,0,2,0,0,0,2
knowlji01,CAN,Canada,AllStar,56.130366,-106.346771,Toronto,Jimmy,Knowles,James,160,69,R,,1884-05-02,1892-10-12,knowj101,knowlji01,46,182,19,42,5,7,0,0,0,0,5,0
kobayma01,Japan,Japan,AllStar,36.204824,138.252924,Otsuki,Masahide,Kobayashi,Masahide,195,72,R,R,4/2/2008,5/7/2009,kobam001,kobayma01,57,0,0,0,0,0,0,0,0,0,0,0
koehlbe01,Germany,Germany,AllStar,51.165691,10.451526,Schoerndorn,Ben,Koehler,Bernard James,175,70,R,R,4/23/1905,10/7/1906,koehb101,koehlbe01,142,536,55,127,14,6,2,47,22,0,32,0
komiysa01,Japan,Japan,AllStar,36.204824,138.252924,Kashiwa,Satoru,Komiyama,Satoru,183,72,R,R,4/4/2002,9/11/2002,komis001,komiysa01,25,1,0,0,0,0,0,0,0,0,1,1
kooda01,South Korea,South Korea,AllStar,35.907757,127.766922,Daejeon,Dae-Sung,Koo,Dae-Sung,185,73,L,L,4/4/2005,8/20/2005,koo-d001,kooda01,33,2,1,1,1,0,0,0,0,0,0,1
koringe01,CAN,Canada,AllStar,56.130366,-106.346771,Ottawa,George,Korince,George Eugene,210,75,R,R,9/10/1966,5/27/1967,korig101,koringe01,2,0,0,0,0,0,0,0,0,0,0,0
koskico01,CAN,Canada,AllStar,56.130366,-106.346771,Anola,Corey,Koskie,Cordel Leonard,215,75,L,R,9/9/1998,7/5/2006,koskc001,koskico01,11,29,2,4,0,0,1,2,0,0,2,10
kottage01,CAN,Canada,AllStar,56.130366,-106.346771,Scarborough,George,Kottaras,George,200,72,L,R,9/13/2008,9/28/2014,kottg001,kottage01,3,5,1,1,1,0,0,0,0,0,0,2
koukajo01,Austria,Austria,AllStar,47.516231,14.550072,,Joe,Koukalik,Joseph,160,68,R,R,9/1/1904,9/1/1904,koukj101,koukajo01,1,3,0,0,0,0,0,0,0,0,0,0
krakajo01,CAN,Canada,AllStar,56.130366,-106.346771,Montreal,Joe,Krakauskas,Joseph Victor Lawrence,203,73,L,L,9/9/1937,9/18/1946,krakj101,krakajo01,5,16,2,2,0,1,0,1,0,0,1,7
kreegfr01,,0,AllStar,#N/A,#N/A,,Frank,Kreeger,Frank,,,,,1884-07-28,1884-07-28,kreef101,krieg01,1,3,0,0,0,0,0,0,0,0,0,0
krichpa01,France,France,AllStar,46.227638,2.213749,Paris,Paul,Krichell,Paul Bernard,150,67,R,R,5/12/1911,9/22/1912,kricp101,krichpa01,28,82,6,19,3,0,0,8,2,0,4,0
kriegku01,Austria,Austria,AllStar,47.516231,14.550072,Traisen,Kurt,Krieger,Kurt Ferdinand,212,75,R,R,4/21/1949,9/11/1951,kriek101,kriegku01,1,0,0,0,0,0,0,0,0,0,0,0
krugma01,Germany,Germany,AllStar,51.165691,10.451526,Koblenz,Marty,Krug,Martin John,165,69,R,R,5/29/1912,9/27/1922,krugm101,krugma01,24,39,6,12,2,1,0,7,2,0,5,0
kuehnbi01,Germany,Germany,AllStar,51.165691,10.451526,Leipzig,Bill,Kuehne,William J.,185,68,R,R,1883-05-01,1892-09-29,kuehb101,kuehnbi01,95,374,38,85,8,14,1,0,0,0,2,0
kuoho01,Taiwan,Taiwan,AllStar,23.69781,120.960515,Tainan City,Hung-Chih,Kuo,Hung-Chih,240,74,L,L,9/2/2005,9/24/2011,kuo-h001,kuoho01,9,0,0,0,0,0,0,0,0,0,0,0
kurodhi01,Japan,Japan,AllStar,36.204824,138.252924,Osaka,Hiroki,Kuroda,Hiroki,205,73,R,R,4/4/2008,9/25/2014,kuroh001,kurodhi01,31,54,2,8,1,0,0,2,0,0,5,16
kuwatma01,Japan,Japan,AllStar,36.204824,138.252924,Yao,Masumi,Kuwata,Masumi,185,70,R,R,6/10/2007,8/13/2007,kuwam001,kuwatma01,19,0,0,0,0,0,0,0,0,0,0,0
kylean01,CAN,Canada,AllStar,56.130366,-106.346771,Toronto,Andy,Kyle,Andrew Ewing,160,68,L,L,9/7/1912,10/6/1912,kylea101,kylean01,9,21,3,7,1,0,0,4,0,0,4,2
laforpe01,CAN,Canada,AllStar,56.130366,-106.346771,Hull,Pete,LaForest,Pierre Luc,210,74,L,R,9/2/2003,9/27/2007,lafop001,laforpe01,19,48,0,8,2,0,0,6,0,0,1,14
laforty01,CAN,Canada,AllStar,56.130366,-106.346771,Edmundston,Ty,LaForest,Byron Joseph,165,69,R,R,8/4/1945,9/30/1945,lafot101,laforty01,52,204,25,51,7,4,2,16,4,4,10,35
lagarju01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Constanza,Juan,Lagares,Juan Osvaldo,215,73,R,R,4/23/2013,10/4/2015,lagaj001,lagarju01,121,392,35,95,21,5,4,34,6,3,20,96
lakefr01,CAN,Canada,AllStar,56.130366,-106.346771,Cornwallis,Fred,Lake,Frederick Lovett,170,70,R,R,1891-05-07,5/28/1910,lakef101,lakefr01,5,7,1,1,0,0,0,0,0,0,2,4
lakeju01,D.R.,Dominican Republic,HallofFame,18.735693,-70.162651,San Pedro de Macoris,Junior,Lake,Junior Osvaldo,215,75,R,R,7/19/2013,9/30/2015,lakej001,lakeju01,64,236,26,67,16,0,6,16,4,4,13,68
lampake01,United Kingdom,United Kingdom,AllStar,55.378051,-3.435973,Warrington,Keith,Lampard,Christopher Keith,197,74,L,R,9/15/1969,10/1/1970,lampk101,lampake01,9,12,2,3,0,0,1,2,0,0,0,3
landera01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Bani,Rafael,Landestoy,Rafael Silvaldo,165,70,B,R,8/27/1977,9/30/1984,landr001,landera01,15,18,6,5,0,0,0,0,2,0,3,2
landrla01,CAN,Canada,AllStar,56.130366,-106.346771,Stratford,Larry,Landreth,Larry Robert,175,73,R,R,9/16/1976,9/30/1977,landl101,landrla01,3,3,0,0,0,0,0,0,0,0,0,2
laraju01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Azua,Juan,Lara,Juan Manuel,190,74,R,L,9/8/2006,9/6/2007,laraj001,laraju01,9,0,0,0,0,0,0,0,0,0,0,0
larayo01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Cristobal,Yovanny,Lara,Yovanny B.,180,76,R,R,6/28/2000,7/14/2000,laray001,larayo01,6,0,0,0,0,0,0,0,0,0,0,0
larki01,,0,AllStar,#N/A,#N/A,,,Larkin,,,,,,1884-05-29,1884-07-16,larku101,larki01,17,70,11,17,0,0,0,0,0,0,4,0
laroqsa01,CAN,Canada,AllStar,56.130366,-106.346771,St. Mathias,Sam,LaRocque,Simeon Henry Jean,190,71,R,R,1888-07-30,1891-05-31,laros101,laroqsa01,2,9,1,4,0,0,0,2,0,0,1,1
laughbe01,,0,AllStar,#N/A,#N/A,,Ben,Laughlin,Benjamin,,,,,1873-04-28,1873-08-07,laugb101,laughbe01,12,50,3,12,0,0,0,6,0,0,0,0
lauzege01,Cuba,Cuba,AllStar,21.521757,-77.781167,La Habana,George,Lauzerique,George Albert,180,73,R,R,9/17/1967,5/28/1970,lauzg101,lauzege01,3,3,0,0,0,0,0,0,0,0,0,1
lawreji01,CAN,Canada,AllStar,56.130366,-106.346771,Hamilton,Jim,Lawrence,James Ross,185,73,L,R,5/30/1963,6/1/1963,lawrj101,lawreji01,2,0,0,0,0,0,0,0,0,0,0,0
lawribr01,CAN,Canada,AllStar,56.130366,-106.346771,Langley,Brett,Lawrie,Brett Russell,210,72,R,R,8/5/2011,10/4/2015,lawrb002,lawribr01,43,150,26,44,8,4,9,25,7,1,16,31
lawro01,CAN,Canada,AllStar,56.130366,-106.346771,Hamilton,Ron,Law,Ronald David,165,74,R,R,6/29/1969,9/30/1969,law-r101,lawro01,35,7,0,1,0,0,0,0,0,0,0,1
lawsoal01,United Kingdom,United Kingdom,AllStar,55.378051,-3.435973,London,Al,Lawson,Alfred William,161,71,R,R,1890-05-13,1890-06-02,lawsa101,lawsoal01,1,2,0,0,0,0,0,0,0,0,1,1
lazora01,Cuba,Cuba,AllStar,21.521757,-77.781167,Pinar del Rio,Raudel,Lazo,Raudel,165,69,L,L,9/5/2015,10/3/2015,lazor001,lazora01,7,0,0,0,0,0,0,0,0,0,0,0
leach01,France,France,AllStar,46.227638,2.213749,Orleans,Charlie,Lea,Charles William,194,76,R,R,6/12/1980,10/1/1988,lea-c001,leach01,21,37,1,3,0,1,0,1,0,0,1,11
leallu01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Barquisimeto,Luis,Leal,Luis Enrique,205,75,R,R,5/25/1980,6/29/1985,leall001,leallu01,13,0,0,0,0,0,0,0,0,0,0,0
ledezwi01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Valle de la Pascua,Wil,Ledezma,Wilfredo Jose,225,76,L,L,4/2/2003,8/28/2011,ledew001,ledezwi01,34,0,0,0,0,0,0,0,0,0,0,0
leeca01,Panama,Panama,AllStar,8.537981,-80.782127,Aguadulce,Carlos,Lee,Carlos,270,74,R,R,5/7/1999,10/3/2012,lee-c001,leeca01,127,492,66,144,32,2,16,84,4,2,13,72
leech01,Taiwan,Taiwan,AllStar,23.69781,120.960515,Peng-Hu County,C. C.,Lee,Chen-Chang,190,71,R,R,7/14/2013,9/30/2015,lee-c004,leech01,8,0,0,0,0,0,0,0,0,0,0,0
