Player ID,Name,Legal Name,Player Type,Status,Weight,Height,Birth Year,Birth Year Category,Birth State,Birth Country,Latitude,Longitude,Debut,Final Game,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,Bats,Throws
cardele01,Leo Cardenas,Leonardo Lazaro,AllStar,Inactive,160.0,71.0,1938,1930-1939,Matanzas,Cuba,21.521757,-77.781167,1960-07-25,1975-09-26,48.0,142.0,13.0,33.0,2.0,4.0,1.0,12.0,0.0,0.0,6.0,32.0,R,R
carewro01,Rod Carew,Rodney Cline,AllStar,Inactive,170.0,72.0,1945,1940-1949,Canal Zone,Panama,8.537981,-80.782127,1967-04-11,1985-10-05,137.0,514.0,66.0,150.0,22.0,7.0,8.0,51.0,5.0,9.0,37.0,91.0,L,R
carides01,Esmailin Caridad,Esmailin Manuel,AllStar,Active,195.0,70.0,1983,1980-1989,San Cristobal,D.R.,18.735693,-70.162651,2009-08-10,2010-05-18,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
carliwa01,Walter Carlisle,Walter,AllStar,Inactive,154.0,69.0,1881,1880-1889,Yorkshire,United Kingdom,55.378051,-3.435973,1908-05-08,1908-05-11,3.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,B,R
carmofa01,Roberto Hernandez,Roberto,AllStar,Inactive,230.0,76.0,1980,1980-1989,Distrito Nacional,D.R.,18.735693,-70.162651,2006-04-15,2015-07-19,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
carraal01,Alex Carrasquel,Alejandro Eloy,AllStar,Inactive,182.0,73.0,1912,1910-1919,Distrito Federal,Venezuela,6.42375,-66.58973,1939-04-23,1949-07-26,40.0,42.0,3.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,14.0,R,R
carraca01,Carlos Carrasco,Carlos Luis,AllStar,Inactive,210.0,76.0,1987,1980-1989,Lara,Venezuela,6.42375,-66.58973,2009-09-01,2015-09-30,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
carrach01,Chico Carrasquel,Alfonso,AllStar,Inactive,170.0,72.0,1926,1920-1929,Distrito Federal,Venezuela,6.42375,-66.58973,1950-04-18,1959-09-23,141.0,524.0,72.0,148.0,21.0,5.0,4.0,46.0,0.0,2.0,66.0,46.0,R,R
carragi01,Giovanni Carrara,Giovanni,AllStar,Active,225.0,74.0,1968,1960-1969,Anzoategui,Venezuela,6.42375,-66.58973,1995-07-29,2006-09-23,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
carrahe01,Hector Carrasco,Hector,AllStar,Inactive,235.0,74.0,1969,1960-1969,San Pedro de Macoris,D.R.,18.735693,-70.162651,1994-04-04,2007-06-30,45.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,R,R
carream01,Amalio Carreno,Amalio Rafael,AllStar,Inactive,170.0,72.0,1964,1960-1969,Nueva Esparta,Venezuela,6.42375,-66.58973,1991-07-07,1991-07-14,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,R,R
carreez01,Ezequiel Carrera,Ezequiel Manuel,AllStar,Inactive,185.0,70.0,1987,1980-1989,Sucre,Venezuela,6.42375,-66.58973,2011-05-20,2015-10-04,68.0,202.0,27.0,49.0,8.0,3.0,0.0,14.0,10.0,5.0,16.0,35.0,L,L
carrejo01,Joel Carreno,Joel Fernando,AllStar,Inactive,255.0,74.0,1987,1980-1989,San Cristobal,D.R.,18.735693,-70.162651,2011-08-23,2012-09-28,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
carrima01,Matias Carrillo,Matias,AllStar,Inactive,185.0,71.0,1963,1960-1969,Sinaloa,Mexico,23.634501,-102.552784,1991-05-23,1994-08-10,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,L
carroch01,nan Carroll,,HallofFame,Active,,,nan,,,,,,1884-04-17,1884-04-21,4.0,16.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
cartyri01,Rico Carty,Ricardo Adolfo Jacobo,AllStar,Inactive,200.0,75.0,1939,1930-1939,San Pedro de Macoris,D.R.,18.735693,-70.162651,1963-09-15,1979-09-23,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,R,R
carvama01,Marcos Carvajal,Marcos Jose,AllStar,Inactive,175.0,76.0,1984,1980-1989,Bolivar,Venezuela,6.42375,-66.58973,2005-04-06,2007-09-29,39.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,R,R
casanpa01,Paul Casanova,Paulino,AllStar,Inactive,180.0,76.0,1941,1940-1949,,Cuba,21.521757,-77.781167,1965-09-18,1974-09-09,5.0,13.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,R,R
caseybi01,Tommy Casey,Tommy,AllStar,Inactive,,,nan,,,,,,1887-08-17,1887-08-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,L
caseybo01,Bob Casey,Orrin Robinson,AllStar,Inactive,190.0,71.0,1859,1850-1859,ON,CAN,56.130366,-106.346771,1882-07-17,1882-07-27,9.0,39.0,5.0,9.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,15.0,R,
casilal01,Alexi Casilla,Alexi,AllStar,Active,170.0,69.0,1984,1980-1989,San Cristobal,D.R.,18.735693,-70.162651,2006-09-01,2014-09-27,9.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,B,R
casimca01,Carlos Casimiro,Carlos Rafael,AllStar,Inactive,179.0,71.0,1976,1970-1979,San Pedro de Macoris,D.R.,18.735693,-70.162651,2000-07-31,2000-08-01,2.0,8.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,R,R
castepe01,Pedro Castellano,Pedro Orlando,AllStar,Inactive,165.0,67.0,1970,1970-1979,Lara,Venezuela,6.42375,-66.58973,1993-05-30,1996-06-03,34.0,71.0,12.0,13.0,2.0,0.0,3.0,7.0,1.0,1.0,8.0,16.0,R,R
castial01,Alberto Castillo,Alberto Terrero,AllStar,Inactive,184.0,72.0,1970,1970-1979,San Juan,D.R.,18.735693,-70.162651,1995-05-28,2007-06-21,13.0,29.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,9.0,R,R
castial02,Alberto Castillo,Alberto,AllStar,Inactive,255.0,74.0,1975,1970-1979,La Habana,Cuba,21.521757,-77.781167,2008-04-28,2011-09-27,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,L
castibr01,Braulio Castillo,Braulio Robinson Medrano,AllStar,Inactive,160.0,72.0,1968,1960-1969,Elias Pina,D.R.,18.735693,-70.162651,1991-08-18,1992-10-04,28.0,52.0,3.0,9.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,15.0,R,R
castica01,Carmelo Castillo,Monte Carmelo,AllStar,Active,185.0,73.0,1958,1950-1959,San Pedro de Macoris,D.R.,18.735693,-70.162651,1982-07-17,1991-05-09,47.0,120.0,11.0,25.0,4.0,0.0,2.0,11.0,0.0,0.0,6.0,17.0,R,R
castijo02,Jose Castillo,Jose Rondon,AllStar,Inactive,210.0,73.0,1981,1980-1989,Guarico,Venezuela,6.42375,-66.58973,2004-04-07,2008-09-28,129.0,383.0,44.0,98.0,15.0,2.0,8.0,39.0,3.0,2.0,23.0,92.0,R,R
castiju01,Juan Castillo,Juan,AllStar,Inactive,162.0,71.0,1962,1960-1969,San Pedro de Macoris,D.R.,18.735693,-70.162651,1986-04-12,1989-04-17,26.0,54.0,6.0,9.0,0.0,1.0,0.0,5.0,1.0,1.0,5.0,12.0,B,R
castiju02,Juan Castillo,Juan Francisco,AllStar,Inactive,205.0,77.0,1970,1970-1979,Distrito Federal,Venezuela,6.42375,-66.58973,1994-07-26,1994-07-31,2.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,R,R
castile01,Lendy Castillo,Lendy Enrique,AllStar,Inactive,170.0,73.0,1989,1980-1989,Monte Cristi,D.R.,18.735693,-70.162651,2012-04-09,2012-09-29,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,R
castilu01,Luis Castillo,Luis Antonio,AllStar,Inactive,145.0,71.0,1975,1970-1979,San Pedro de Macoris,D.R.,18.735693,-70.162651,1996-08-08,2010-10-03,41.0,164.0,26.0,43.0,2.0,1.0,1.0,8.0,17.0,4.0,14.0,46.0,B,R
castima01,Manny Castillo,Esteban Manuel Antonio,AllStar,Active,160.0,69.0,1957,1950-1959,Distrito Nacional,D.R.,18.735693,-70.162651,1980-09-01,1983-10-02,7.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,R
castiru01,Rusney Castillo,Rusney,AllStar,Inactive,195.0,69.0,1987,1980-1989,Ciego de Avila,Cuba,21.521757,-77.781167,2014-09-17,2015-10-04,10.0,36.0,6.0,12.0,1.0,0.0,2.0,6.0,3.0,0.0,3.0,6.0,R,R
castito02,Tony Castillo,Antonio Jose,AllStar,Inactive,177.0,70.0,1963,1960-1969,Lara,Venezuela,6.42375,-66.58973,1988-08-14,1998-06-19,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,L
castivi02,Vinny Castilla,Vinicio,AllStar,Inactive,175.0,73.0,1967,1960-1969,Oaxaca,Mexico,23.634501,-102.552784,1991-09-01,2006-09-28,12.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,R,R
castiwe01,Welington Castillo,Welington Andres,AllStar,Inactive,210.0,70.0,1987,1980-1989,Distrito Nacional,D.R.,18.735693,-70.162651,2010-08-11,2015-10-04,7.0,20.0,3.0,6.0,4.0,0.0,1.0,5.0,0.0,0.0,1.0,7.0,R,R
castiwi01,Wilkin Castillo,Wilkin,AllStar,Inactive,200.0,72.0,1984,1980-1989,Peravia,D.R.,18.735693,-70.162651,2008-09-02,2009-06-20,18.0,32.0,6.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,B,R
castran01,Angel Castro,Angel M.,HallofFame,Active,200.0,71.0,1982,1980-1989,Duarte,D.R.,18.735693,-70.162651,2015-05-09,2015-07-24,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
castrbe01,Bernie Castro,Bernabel,AllStar,Inactive,170.0,70.0,1979,1970-1979,Distrito Nacional,D.R.,18.735693,-70.162651,2005-09-01,2006-10-01,24.0,80.0,14.0,23.0,3.0,1.0,0.0,7.0,6.0,2.0,9.0,10.0,B,R
castrbi01,Bill Castro,William Radhames,AllStar,Inactive,170.0,71.0,1952,1950-1959,Santiago,D.R.,18.735693,-70.162651,1974-08-20,1983-06-25,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
castrda01,Daniel Castro,Daniel Alejandro,AllStar,Inactive,175.0,71.0,1992,1990-1999,Sonora,Mexico,23.634501,-102.552784,2015-06-17,2015-10-04,33.0,96.0,14.0,23.0,2.0,1.0,2.0,5.0,0.0,0.0,3.0,15.0,R,R
castrfa01,Fabio Castro,Fabio Enrique,AllStar,Inactive,185.0,67.0,1985,1980-1989,Monte Cristi,D.R.,18.735693,-70.162651,2006-04-06,2007-09-17,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,L
castrju01,Juan Castro,Juan Gabriel,AllStar,Inactive,190.0,71.0,1972,1970-1979,Sinaloa,Mexico,23.634501,-102.552784,1995-09-02,2011-06-04,11.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,R,R
castrlu01,Lou Castro,Luis Manuel,AllStar,Active,,67.0,1876,1870-1879,Antioquia,Colombia,4.570868,-74.297333,1902-04-23,1902-09-27,42.0,143.0,18.0,35.0,8.0,1.0,1.0,15.0,2.0,0.0,4.0,0.0,R,R
castrmi01,Miguel Castro,Miguel Angel,AllStar,Inactive,190.0,77.0,1994,1990-1999,La Romana,D.R.,18.735693,-70.162651,2015-04-06,2015-09-14,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
castrra02,Ramon Castro,Ramon Alfredo,AllStar,Inactive,195.0,72.0,1979,1970-1979,Carabobo,Venezuela,6.42375,-66.58973,2004-06-21,2004-07-26,9.0,15.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,R,R
castrsi01,Simon Castro,Simon,AllStar,Inactive,230.0,77.0,1988,1980-1989,San Pedro de Macoris,D.R.,18.735693,-70.162651,2013-07-05,2015-10-02,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
castrst01,Starlin Castro,Starlin DeJesus,AllStar,Inactive,190.0,72.0,1990,1990-1999,Monte Cristi,D.R.,18.735693,-70.162651,2010-05-07,2015-10-04,125.0,463.0,53.0,139.0,31.0,5.0,3.0,41.0,10.0,8.0,29.0,71.0,R,R
cecenjo01,Jose Cecena,Jose Isabel,AllStar,Inactive,180.0,71.0,1963,1960-1969,Sonora,Mexico,23.634501,-102.552784,1988-04-06,1988-06-18,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
cedajo01,Jose Ceda,Jose Marti,AllStar,Active,280.0,77.0,1987,1980-1989,Distrito Nacional,D.R.,18.735693,-70.162651,2010-09-06,2011-09-24,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,R,R
cedenan01,Andujar Cedeno,Andujar,AllStar,Inactive,170.0,73.0,1969,1960-1969,La Romana,D.R.,18.735693,-70.162651,1990-09-02,1996-09-15,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,R,R
cedence01,Cesar Cedeno,Cesar,AllStar,Inactive,175.0,74.0,1951,1950-1959,Distrito Nacional,D.R.,18.735693,-70.162651,1970-06-20,1986-06-02,90.0,355.0,46.0,110.0,21.0,4.0,7.0,42.0,17.0,4.0,15.0,57.0,R,R
cedendo01,Domingo Cedeno,Domingo Antonio,AllStar,Inactive,170.0,73.0,1968,1960-1969,La Romana,D.R.,18.735693,-70.162651,1993-05-19,1999-09-10,15.0,46.0,5.0,8.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,10.0,B,R
cedenro01,Roger Cedeno,Roger Leandro,AllStar,Inactive,165.0,73.0,1974,1970-1979,Carabobo,Venezuela,6.42375,-66.58973,1995-06-20,2005-06-05,40.0,42.0,4.0,10.0,2.0,0.0,0.0,3.0,1.0,0.0,3.0,10.0,B,R
cedenro02,Ronny Cedeno,Ronny Alexander,AllStar,Inactive,195.0,72.0,1983,1980-1989,Carabobo,Venezuela,6.42375,-66.58973,2005-04-23,2014-06-28,41.0,80.0,13.0,24.0,3.0,0.0,1.0,6.0,1.0,0.0,5.0,11.0,R,R
cerroju01,Juan Cerros,R. Juan,AllStar,Active,200.0,73.0,1976,1970-1979,Nuevo Leon,Mexico,23.634501,-102.552784,2003-09-08,2003-09-28,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
cervefr01,Francisco Cervelli,Francisco,AllStar,Inactive,205.0,73.0,1986,1980-1989,Carabobo,Venezuela,6.42375,-66.58973,2008-09-18,2015-10-04,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,R,R
cespeyo01,Yoenis Cespedes,Yoenis,AllStar,Inactive,210.0,70.0,1985,1980-1989,Granma,Cuba,21.521757,-77.781167,2012-03-28,2015-10-04,129.0,487.0,70.0,142.0,25.0,5.0,23.0,82.0,16.0,4.0,43.0,102.0,R,R
chacigu01,Gustavo Chacin,Gustavo Adolfo,AllStar,Inactive,205.0,71.0,1980,1980-1989,Zulia,Venezuela,6.42375,-66.58973,2004-09-20,2010-09-30,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,L
chacijh01,Jhoulys Chacin,Jhoulys Jose,AllStar,Inactive,215.0,75.0,1988,1980-1989,Zulia,Venezuela,6.42375,-66.58973,2009-07-25,2015-09-27,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
chacoel01,Elio Chacon,Elio,AllStar,Inactive,160.0,69.0,1936,1930-1939,Distrito Federal,Venezuela,6.42375,-66.58973,1960-04-20,1962-09-30,49.0,116.0,14.0,21.0,1.0,0.0,0.0,7.0,7.0,1.0,14.0,23.0,R,R
chadwhe99,Henry Chadwick,Henry,HallofFame,Active,,,1824,,Devon,United Kingdom,55.378051,-3.435973,,,,,,,,,,,,,,,,
chalmge01,George Chalmers,George W.,AllStar,Inactive,189.0,73.0,1888,1880-1889,Aberdeen,United Kingdom,55.378051,-3.435973,1910-09-21,1916-08-07,4.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,R,R
chapmar01,Aroldis Chapman,Albertin Aroldis,AllStar,Inactive,215.0,76.0,1988,1980-1989,Holguin,Cuba,21.521757,-77.781167,2010-08-31,2015-10-03,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,L
chavaos01,Ossie Chavarria,Osvaldo,AllStar,Inactive,155.0,71.0,1940,1940-1949,Colon,Panama,8.537981,-80.782127,1966-04-14,1967-08-02,86.0,191.0,26.0,46.0,10.0,0.0,2.0,10.0,3.0,2.0,18.0,43.0,R,R
chavean02,Angel Chavez,Angel Aristides,AllStar,Inactive,185.0,72.0,1981,1980-1989,Chiriqui,Panama,8.537981,-80.782127,2005-08-30,2005-10-02,10.0,19.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,R,R
chaveen01,Endy Chavez,Endy de Jesus,AllStar,Inactive,170.0,71.0,1978,1970-1979,Carabobo,Venezuela,6.42375,-66.58973,2001-05-29,2014-09-27,29.0,77.0,4.0,16.0,2.0,0.0,0.0,5.0,0.0,2.0,3.0,8.0,L,L
chavene01,Nestor Chavez,Nestor Isaias,AllStar,Active,170.0,72.0,1947,1940-1949,Miranda,Venezuela,6.42375,-66.58973,1967-09-09,1967-09-30,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
chavera01,Raul Chavez,Raul Alexander,AllStar,Inactive,245.0,71.0,1973,1970-1979,Carabobo,Venezuela,6.42375,-66.58973,1996-08-30,2009-09-24,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,R,R
checoro01,Robinson Checo,Robinson,AllStar,Inactive,165.0,73.0,1971,1970-1979,Santiago,D.R.,18.735693,-70.162651,1997-09-16,1999-10-03,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
chenbr01,Bruce Chen,Bruce Kastulo,AllStar,Inactive,215.0,74.0,1977,1970-1979,Panama,Panama,8.537981,-80.782127,1998-09-07,2015-05-15,4.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,L,L
chench01,Chin-Feng Chen,Chin-Feng,AllStar,Inactive,189.0,73.0,1977,1970-1979,,Taiwan,23.69781,120.960515,2002-09-14,2005-07-20,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,R,R
chenwe02,Wei-Yin Chen,Wei-Yin,AllStar,Inactive,195.0,72.0,1985,1980-1989,,Taiwan,23.69781,120.960515,2012-04-10,2015-10-03,32.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,L,L
cheveto01,Tony Chevez,Silvio Antonio,AllStar,Active,177.0,71.0,1953,1950-1959,,Nicaragua,12.865416,-85.207229,1977-05-31,1977-06-08,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
chiriro01,Robinson Chirinos,Robinson David,AllStar,Inactive,210.0,73.0,1984,1980-1989,Falcon,Venezuela,6.42375,-66.58973,2011-07-18,2015-10-03,20.0,55.0,4.0,12.0,2.0,0.0,1.0,7.0,0.0,0.0,5.0,13.0,R,R
chitrst01,Steve Chitren,Stephen Vincent,AllStar,Inactive,180.0,72.0,1967,1960-1969,,Japan,36.204824,138.252924,1990-09-05,1991-10-02,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
choihe01,Hee-Seop Choi,Hee-Seop,AllStar,Inactive,235.0,77.0,1979,1970-1979,,South Korea,35.907757,127.766922,2002-09-03,2005-10-02,24.0,50.0,6.0,9.0,1.0,0.0,2.0,4.0,0.0,0.0,7.0,15.0,L,L
choji01,Jin Ho Cho,Jin Ho,AllStar,Inactive,175.0,72.0,1975,1970-1979,,South Korea,35.907757,127.766922,1998-07-04,1999-07-30,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
choosh01,Shin-Soo Choo,Shin-Soo,AllStar,Inactive,210.0,71.0,1982,1980-1989,,South Korea,35.907757,127.766922,2005-04-21,2015-10-04,10.0,18.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,L,L
chouibo01,Bobby Chouinard,Robert William,AllStar,Active,188.0,73.0,1972,1970-1979,,Philippines,12.879721,121.774017,1996-05-26,2001-09-09,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
chrisjo01,Joe Christopher,Joseph O'Neal,AllStar,Inactive,175.0,70.0,1935,1930-1939,St. Croix,V.I.,,,1959-05-26,1966-06-09,15.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,R,R
ciriape01,Pedro Ciriaco,Pedro Joel,AllStar,Inactive,180.0,72.0,1985,1980-1989,San Pedro de Macoris,D.R.,18.735693,-70.162651,2010-09-08,2015-10-04,8.0,6.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,R,R
cisnejo01,Jose Cisnero,Jose Luis,AllStar,Inactive,245.0,75.0,1989,1980-1989,San Cristobal,D.R.,18.735693,-70.162651,2013-04-22,2014-05-06,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,R,R
clackbo01,Bobby Clack,Robert Suter,AllStar,Inactive,153.0,69.0,1850,1850-1859,,United Kingdom,55.378051,-3.435973,1874-05-13,1876-10-09,33.0,135.0,22.0,23.0,1.0,0.0,0.0,13.0,0.0,0.0,4.0,2.0,R,R
clappst01,Stubby Clapp,Richard Keith,AllStar,Inactive,175.0,68.0,1973,1970-1979,ON,CAN,56.130366,-106.346771,2001-06-18,2001-10-04,23.0,25.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,L,R
clarkho01,Horace Clarke,Horace Meredith,HallofFame,Active,170.0,69.0,1940,1940-1949,St. Croix,V.I.,,,1965-05-13,1974-09-15,51.0,108.0,13.0,28.0,1.0,0.0,1.0,9.0,2.0,1.0,6.0,6.0,B,R
clarkni01,Nig Clarke,Jay Justin,AllStar,Inactive,165.0,68.0,1882,1880-1889,ON,CAN,56.130366,-106.346771,1905-04-26,1920-04-24,5.0,9.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,L,R
clarkwe01,Webbo Clarke,Vibert Ernesto,AllStar,Inactive,165.0,72.0,1928,1920-1929,Colon,Panama,8.537981,-80.782127,1955-09-04,1955-09-24,7.0,6.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,L,L
clearjo01,Joe Cleary,Joseph Christopher,AllStar,Inactive,150.0,69.0,1918,1910-1919,,Ireland,53.41291,-8.24389,1945-08-04,1945-08-04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
cletoma01,Maikel Cleto,Maikel Jose,AllStar,Inactive,250.0,75.0,1989,1980-1989,Distrito Nacional,D.R.,18.735693,-70.162651,2011-06-02,2014-09-26,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,R,R
clevere01,Reggie Cleveland,Reginald Leslie,AllStar,Inactive,195.0,73.0,1948,1940-1949,SK,CAN,56.130366,-106.346771,1969-10-01,1981-09-23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
cockmji01,Jim Cockman,James,AllStar,Active,145.0,66.0,1873,1870-1879,ON,CAN,56.130366,-106.346771,1905-09-28,1905-10-07,13.0,38.0,5.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,R,R
cocopa01,Pasqual Coco,Pasqual,AllStar,Inactive,185.0,73.0,1977,1970-1979,Distrito Nacional,D.R.,18.735693,-70.162651,2000-07-17,2002-04-14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
coffiiv01,Ivanon Coffie,Ivanon Angelino,AllStar,Inactive,190.0,73.0,1977,1970-1979,,Curacao,,,2000-07-15,2000-09-20,23.0,60.0,6.0,13.0,4.0,1.0,0.0,6.0,1.0,0.0,5.0,11.0,L,R
cogswed01,Ed Cogswell,Edward,AllStar,Inactive,150.0,68.0,1854,1850-1859,,United Kingdom,55.378051,-3.435973,1879-07-11,1882-05-30,49.0,236.0,51.0,76.0,8.0,1.0,1.0,18.0,0.0,0.0,8.0,5.0,R,R
colevi01,Victor Cole,Victor Alexander,AllStar,Inactive,160.0,70.0,1968,1960-1969,,Russia,61.52401,105.318756,1992-06-06,1992-07-09,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,R
colinal01,Alvin Colina,Alvin Enrique,AllStar,Inactive,210.0,75.0,1981,1980-1989,Carabobo,Venezuela,6.42375,-66.58973,2006-09-18,2006-09-24,2.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,R,R
colli01,nan Collins,,AllStar,Active,,,nan,,,,,,1892-09-12,1892-09-12,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
collibi01,Bill Collins,William J.,AllStar,Inactive,150.0,,1863,1860-1869,Dublin,Ireland,53.41291,-8.24389,1887-08-01,1891-09-19,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,R
collich01,Chub Collins,Charles Augustine,AllStar,Inactive,165.0,71.0,1857,1850-1859,ON,CAN,56.130366,-106.346771,1884-05-01,1885-07-11,45.0,169.0,24.0,30.0,6.0,0.0,0.0,20.0,0.0,0.0,14.0,36.0,B,R
colmafr01,Frank Colman,Frank Lloyd,AllStar,Inactive,186.0,71.0,1918,1910-1919,ON,CAN,56.130366,-106.346771,1942-09-12,1947-08-03,10.0,37.0,2.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,L,L
colomal01,Alex Colome,Alexander Manuel,AllStar,Inactive,220.0,74.0,1988,1980-1989,Distrito Nacional,D.R.,18.735693,-70.162651,2013-05-30,2015-10-03,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,R,R
